"","median","mean","min","max","std","NaN_count","Data_completion","Potential_outlier"
"Mosquito.net.use.by.children..any.mosquito.net.....of.children.under.5...Q1..lowest.",40.9,33.54,6.4,42.3,15.3568551468066,57,0.0806451612903226,0
"Mosquito.net.use.by.children..any.mosquito.net.....of.children.under.5...Q2",45.6,42.22,7,57.6,20.7733483097935,57,0.0806451612903226,0
"Mosquito.net.use.by.children..any.mosquito.net.....of.children.under.5...Q3",53,45.86,11.4,61.7,20.7199903474881,57,0.0806451612903226,0
"Mosquito.net.use.by.children..any.mosquito.net.....of.children.under.5...Q4",60.1,52.54,18.3,66,19.7606427020985,57,0.0806451612903226,0
"Mosquito.net.use.by.children..any.mosquito.net.....of.children.under.5...Q5..highest.",69.8,62.8,35.3,73.8,15.7132110022108,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..any.type.of.mosquito.net.....of.households...Q1..lowest.",50.5,43.02,11.2,53.4,17.9385618152627,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..any.type.of.mosquito.net.....of.households...Q2",63,52.22,11.4,64.7,22.9569597290234,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..any.type.of.mosquito.net.....of.households...Q3",64.4,54.14,14,68,22.8809527773648,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..any.type.of.mosquito.net.....of.households...Q4",61.5,54.54,24.4,64.1,16.9709457603281,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..any.type.of.mosquito.net.....of.households...Q5..highest.",67.1,63.1,39.3,73.3,13.9183332335449,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..any.mosquito.net.....of.pregnant.women...Q1..lowest.",36.7,33.9,5.7,51.6,16.9824909833628,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..any.mosquito.net.....of.pregnant.women...Q2",53.9,47.04,6.4,64,23.2497956980271,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..any.mosquito.net.....of.pregnant.women...Q3",48.8,47.18,8.6,71.9,23.9562517936342,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..any.mosquito.net.....of.pregnant.women...Q4",59.3,52.78,17.4,71.6,20.8636526044698,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..any.mosquito.net.....of.pregnant.women...Q5..highest.",49.5,51.26,27.5,67.7,15.6295553359653,57,0.0806451612903226,0
"Mosquito.net.use.by.children..insecticide.treated.net.....of.children.under.5...Q2",42.5,39.94,3,56.6,21.7380541907504,57,0.0806451612903226,0
"Mosquito.net.use.by.children..insecticide.treated.net.....of.children.under.5...Q3",48.7,42.48,6.2,60.6,21.8994748795491,57,0.0806451612903226,0
"Mosquito.net.use.by.children..insecticide.treated.net.....of.children.under.5...Q4",52.9,46.76,7.4,63.2,22.5898871179119,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..insecticide.treated.net.....of.households...Q1..lowest.",49.1,39.28,3,50.8,20.4391046770645,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..insecticide.treated.net.....of.households...Q2",58.1,48.66,3.7,63.2,25.2508019674623,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..insecticide.treated.net.....of.households...Q3",60.2,49.94,5.7,67.6,25.3597712923441,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..insecticide.treated.net.....of.households...Q4",54.7,46.32,7.9,62.1,21.8982191056716,57,0.0806451612903226,0
"Household.posession.of.mosquito.nets..insecticide.treated.net.....of.households...Q5..highest.",55.9,48.54,14.8,68,21.002809335896,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..insecticide.treated.net.....of.pregnant.women...Q1..lowest.",35,30.08,1.7,46.3,17.0251872236402,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..insecticide.treated.net.....of.pregnant.women...Q2",51.3,45.16,4,64,23.6650163743869,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..insecticide.treated.net.....of.pregnant.women...Q3",47.9,43.64,6.5,71.9,25.0592896946422,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..insecticide.treated.net.....of.pregnant.women...Q4",51.7,45.7,7.4,61.1,21.7959858689622,57,0.0806451612903226,0
"Mosquito.net.use.by.pregnant.women..insecticide.treated.net.....of.pregnant.women...Q5..highest.",43.3,39.24,7.6,67,23.0695253527245,57,0.0806451612903226,0
"Anti.malarial.drug.use.by.pregnant.women..SP.Fansidar.two.or.more.doses.....of.women.with.a.birth...Q1..lowest.",20.2,22.28,6.6,39.6,13.881354400778,57,0.0806451612903226,0
"Anti.malarial.drug.use.by.pregnant.women..SP.Fansidar.two.or.more.doses.....of.women.with.a.birth...Q2",16.9,22.2,6.7,37.1,13.2087092480681,57,0.0806451612903226,0
"Anti.malarial.drug.use.by.pregnant.women..SP.Fansidar.two.or.more.doses.....of.women.with.a.birth...Q3",20.7,22.56,6.6,41.1,12.8712081794989,57,0.0806451612903226,0
"Anti.malarial.drug.use.by.pregnant.women..SP.Fansidar.two.or.more.doses.....of.women.with.a.birth...Q4",16.1,19.52,7.2,30.2,10.2072033388191,57,0.0806451612903226,0
"Anti.malarial.drug.use.by.pregnant.women..SP.Fansidar.two.or.more.doses.....of.women.with.a.birth...Q5..highest.",16,17.48,6.9,30.6,8.83215715439892,57,0.0806451612903226,0
"Treatment.of.fever....of.children.under.5.with.fever...Q1..lowest.",23.1,23.68,19.7,27.5,3.48022987746499,57,0.0806451612903226,0
"Treatment.of.fever....of.children.under.5.with.fever...Q2",31.8,31.58,24.4,36.3,4.71402163762535,57,0.0806451612903226,0
"Treatment.of.fever....of.children.under.5.with.fever...Q3",30,28.62,22.3,31.9,3.72249916051031,57,0.0806451612903226,0
"Treatment.of.fever....of.children.under.5.with.fever...Q4",23.8,21.64,10.1,29.9,7.72483009521892,57,0.0806451612903226,0
"Treatment.of.fever....of.children.under.5.with.fever...Q5..highest.",17.5,16.6,9.7,23,5.24261385188724,57,0.0806451612903226,0
"Smoking....of.women...Q1..lowest.",94.3,94.1666666666667,93.8,94.4,0.321455025366435,59,0.0483870967741935,0
"Smoking....of.women...Q2",98.8,98.4,96.9,99.5,1.34536240470737,59,0.0483870967741935,0
"Smoking....of.women...Q3",99.4,98.9,97.8,99.5,0.953939201416949,59,0.0483870967741935,0
"Smoking....of.women...Q4",99.2,99.2,99,99.4,0.200000000000003,59,0.0483870967741935,0
"Smoking....of.women...Q5..highest.",99,98.9,98.6,99.1,0.26457513110646,59,0.0483870967741935,0
"Components.of.antenatal.care..received.iron.tablets.or.syrup.....of.women.with.a.birth...Q1..lowest.",61.7,57.5333333333333,47.4,63.5,8.82175341603546,59,0.0483870967741935,0
"Components.of.antenatal.care..received.iron.tablets.or.syrup.....of.women.with.a.birth...Q2",66,61.9333333333333,46.7,73.1,13.6617470820292,59,0.0483870967741935,0
"Components.of.antenatal.care..received.iron.tablets.or.syrup.....of.women.with.a.birth...Q3",66.8,61.4666666666667,48.6,69,11.1970234139852,59,0.0483870967741935,0
"Components.of.antenatal.care..received.iron.tablets.or.syrup.....of.women.with.a.birth...Q4",70,63.1666666666667,43.4,76.1,17.3880226976311,59,0.0483870967741935,0
"Components.of.antenatal.care..received.iron.tablets.or.syrup.....of.women.with.a.birth...Q5..highest.",75.4,67.2666666666667,47.2,79.2,17.4818000598718,59,0.0483870967741935,0
"Antenatal.care..any.skilled.personnel.....of.women.with.a.birth...Q1..lowest.",88.5,86,75.3,88.7,4.96219037657095,55,0.112903225806452,0
"Antenatal.care..any.skilled.personnel.....of.women.with.a.birth...Q2",94.8,93.3142857142857,86.7,96.8,3.73649950775168,55,0.112903225806452,0
"Antenatal.care..any.skilled.personnel.....of.women.with.a.birth...Q3",93.6,94.4285714285714,92.6,97,1.73081318625503,55,0.112903225806452,0
"Antenatal.care..any.skilled.personnel.....of.women.with.a.birth...Q4",95.3,94.7714285714286,91.8,97,1.95679524198308,55,0.112903225806452,0
"Antenatal.care..any.skilled.personnel.....of.women.with.a.birth...Q5..highest.",96.5,95.6857142857143,89.9,99.1,3.14930075383334,55,0.112903225806452,0
"Antenatal.care..doctor.....of.women.with.a.birth...Q1..lowest.",20.8,31.2714285714286,15.7,87.9,25.4278531198706,55,0.112903225806452,0
"Antenatal.care..doctor.....of.women.with.a.birth...Q2",23.2,35.3571428571429,16.7,96.2,28.026823886107,55,0.112903225806452,0
"Antenatal.care..doctor.....of.women.with.a.birth...Q3",26.5,37.3142857142857,17.1,95.7,27.2621488864096,55,0.112903225806452,0
"Antenatal.care..doctor.....of.women.with.a.birth...Q4",32.7,38.7714285714286,14.2,94.8,26.7749705437569,55,0.112903225806452,0
"Antenatal.care..doctor.....of.women.with.a.birth...Q5..highest.",38.8,46.1142857142857,23.2,89.9,21.5023586746066,55,0.112903225806452,0
"Treatment.of.acute.respiratory.infection..ARI.....of.children.under.5.taken.to.a.health.provider...Q1..lowest.",65.25,65.175,59.4,70.8,5.75753129966887,58,0.0645161290322581,0
"Treatment.of.acute.respiratory.infection..ARI.....of.children.under.5.taken.to.a.health.provider...Q2",71.45,71.55,65.8,77.5,5.54647034908989,58,0.0645161290322581,0
"Treatment.of.acute.respiratory.infection..ARI.....of.children.under.5.taken.to.a.health.provider...Q3",70.3,69.625,65.2,72.7,3.35993551525422,58,0.0645161290322581,0
"Treatment.of.acute.respiratory.infection..ARI.....of.children.under.5.taken.to.a.health.provider...Q4",73.95,74.125,69.3,79.3,4.16042866381178,58,0.0645161290322581,0
"Treatment.of.acute.respiratory.infection..ARI.....of.children.under.5.taken.to.a.health.provider...Q5..highest.",74.9,74.5,67.1,81.1,6.05970296301725,58,0.0645161290322581,0
"Prevalence.of.acute.respiratory.infection..ARI.....of.children.under.5...Q1..lowest.",14.65,14.175,8.7,18.7,4.94460985990469,58,0.0645161290322581,0
"Prevalence.of.acute.respiratory.infection..ARI.....of.children.under.5...Q2",14.1,14.5,7,22.8,7.47841337896393,58,0.0645161290322581,0
"Prevalence.of.acute.respiratory.infection..ARI.....of.children.under.5...Q3",13.6,12.85,6.4,17.8,5.70526073023836,58,0.0645161290322581,0
"Prevalence.of.acute.respiratory.infection..ARI.....of.children.under.5...Q4",12.9,12.775,6.9,18.4,6.01408070004607,58,0.0645161290322581,0
"Prevalence.of.acute.respiratory.infection..ARI.....of.children.under.5...Q5..highest.",10.9,11.075,5.3,17.2,6.24519815538306,58,0.0645161290322581,0
"Breastfeeding....of.children.under.6.months...Q1..lowest.",87.75,88.725,87.2,92.2,2.34858113194612,58,0.0645161290322581,0
"Breastfeeding....of.children.under.6.months...Q2",88.45,88.675,87.4,90.4,1.43149106412393,58,0.0645161290322581,0
"Breastfeeding....of.children.under.6.months...Q3",91.85,90.975,85.6,94.6,4.1298708615807,58,0.0645161290322581,0
"Breastfeeding....of.children.under.6.months...Q4",91.45,91.425,86.8,96,3.75621706862991,58,0.0645161290322581,0
"Breastfeeding....of.children.under.6.months...Q5..highest.",85.85,86.375,78.7,95.1,6.72873192610118,58,0.0645161290322581,0
"Assistance.during.delivery..any.skilled.personnel.....of.births...Q1..lowest.",22.1,23.5,17.1,34,6.30515661978352,57,0.0806451612903226,0
"Assistance.during.delivery..any.skilled.personnel.....of.births...Q2",33,36.96,31.8,54,9.54216956462208,57,0.0806451612903226,0
"Assistance.during.delivery..any.skilled.personnel.....of.births...Q3",41.9,45.92,36.6,66.6,11.8303423450042,57,0.0806451612903226,0
"Assistance.during.delivery..any.skilled.personnel.....of.births...Q4",56.1,61.44,55.1,84.1,12.6739102095604,57,0.0806451612903226,0
"Assistance.during.delivery..any.skilled.personnel.....of.births...Q5..highest.",79.6,81.08,75.5,92.9,7.09203778895742,57,0.0806451612903226,0
"Place.of.delivery..births.at.health.facility.....of.births...Q1..lowest.",20.2,21.84,15.7,33.2,6.63121406682065,57,0.0806451612903226,0
"Place.of.delivery..births.at.health.facility.....of.births...Q2",31.3,35.4,30.3,53.4,10.0729836692015,57,0.0806451612903226,0
"Place.of.delivery..births.at.health.facility.....of.births...Q3",41.1,44.8,34.7,66,12.1710722617196,57,0.0806451612903226,0
"Place.of.delivery..births.at.health.facility.....of.births...Q4",53.8,59.54,52.6,83.3,13.301804388879,57,0.0806451612903226,0
"Place.of.delivery..births.at.health.facility.....of.births...Q5..highest.",78.3,80.06,73.7,93.1,7.86562139948269,57,0.0806451612903226,0
"Assistance.during.delivery..doctor.....of.births...Q1..lowest.",5.2,6.6,4.7,11.3,2.73495886623547,57,0.0806451612903226,0
"Assistance.during.delivery..doctor.....of.births...Q2",9.4,10.74,8,16,3.28298644529642,57,0.0806451612903226,0
"Assistance.during.delivery..doctor.....of.births...Q3",11.8,13.88,7.4,25,6.61906337785037,57,0.0806451612903226,0
"Assistance.during.delivery..doctor.....of.births...Q4",13.5,19.54,12.2,38.3,10.9454556780428,57,0.0806451612903226,0
"Assistance.during.delivery..doctor.....of.births...Q5..highest.",28,31.8,24.6,49.6,10.2315687946668,57,0.0806451612903226,0
"Prevalence.of.diarrhea....of.children.under.5...Q1..lowest.",23.2,22.44,19.4,24.7,2.41516045015647,57,0.0806451612903226,0
"Prevalence.of.diarrhea....of.children.under.5...Q2",21.8,21.46,18.7,23.1,1.65620047095755,57,0.0806451612903226,0
"Prevalence.of.diarrhea....of.children.under.5...Q3",20.3,19.58,17.8,21,1.47037410205702,57,0.0806451612903226,0
"Prevalence.of.diarrhea....of.children.under.5...Q4",18.2,19.48,15.4,25.8,4.16136996672971,57,0.0806451612903226,0
"Prevalence.of.diarrhea....of.children.under.5...Q5..highest.",14.3,15.36,13,20.3,3.03117139073329,57,0.0806451612903226,0
"Prevalence.of.children.with.fever....of.children.under.5...Q1..lowest.",30.45,31.3333333333333,20.5,44,8.83960783443851,56,0.0967741935483871,0
"Prevalence.of.children.with.fever....of.children.under.5...Q2",34,31.8666666666667,15,44.2,12.4527373162155,56,0.0967741935483871,0
"Prevalence.of.children.with.fever....of.children.under.5...Q3",33,31.9,17.9,42,10.1707423524539,56,0.0967741935483871,0
"Prevalence.of.children.with.fever....of.children.under.5...Q4",31.8,30.7166666666667,16.7,41.1,9.85888769926236,56,0.0967741935483871,0
"Prevalence.of.children.with.fever....of.children.under.5...Q5..highest.",24.65,26.6666666666667,13.9,39.3,10.883504337605,56,0.0967741935483871,0
"Malnourished.women..BMI.is.less.than.18.5.....of.women...Q1..lowest.",21.2,19.56,14.6,22.9,3.39308119560968,57,0.0806451612903226,0
"Malnourished.women..BMI.is.less.than.18.5.....of.women...Q2",15.5,14.62,11.2,17.5,2.86478620493746,57,0.0806451612903226,0
"Malnourished.women..BMI.is.less.than.18.5.....of.women...Q3",11.5,10.88,7.6,12.6,2.02163300329214,57,0.0806451612903226,0
"Malnourished.women..BMI.is.less.than.18.5.....of.women...Q4",8.1,8.04,5.3,9.9,1.76295206968312,57,0.0806451612903226,0
"Malnourished.women..BMI.is.less.than.18.5.....of.women...Q5..highest.",5.3,5.08,4.2,5.9,0.708519583356734,57,0.0806451612903226,0
"Malnourished.children..underweight...2SD.....of.children.under.5...Q1..lowest.",24.9,24,19.5,26.2,2.59615099714943,57,0.0806451612903226,0
"Malnourished.children..underweight...2SD.....of.children.under.5...Q2",17.3,17.52,12.1,21.5,3.86160588356709,57,0.0806451612903226,0
"Malnourished.children..underweight...2SD.....of.children.under.5...Q3",15.5,14.36,9.1,17.2,3.17301118813029,57,0.0806451612903226,0
"Malnourished.children..underweight...2SD.....of.children.under.5...Q4",13.5,12.7,6.9,18.7,4.46094160463909,57,0.0806451612903226,0
"Malnourished.children..underweight...2SD.....of.children.under.5...Q5..highest.",8.1,7.44,4,9.1,2.0574255758107,57,0.0806451612903226,0
"Malnourished.children..underweight...3SD.....of.children.under.5...Q1..lowest.",7.3,7,4.2,9.2,1.79304210770411,57,0.0806451612903226,0
"Malnourished.children..underweight...3SD.....of.children.under.5...Q2",4.4,4.78,2.7,6.9,1.74269905606218,57,0.0806451612903226,0
"Malnourished.children..underweight...3SD.....of.children.under.5...Q3",3.8,3.56,1.9,5.5,1.47580486514986,57,0.0806451612903226,0
"Malnourished.children..underweight...3SD.....of.children.under.5...Q4",3.3,2.9,1.1,4.1,1.27279220613579,57,0.0806451612903226,0
"Malnourished.children..underweight...3SD.....of.children.under.5...Q5..highest.",1.6,1.54,0.7,2.5,0.789303490426845,57,0.0806451612903226,0
"Treatment.of.diarrhea..ORS..RHS.or.increased.fluids.....of.children.under.5...Q1..lowest.",42.45,44.2,20.4,71.5,22.7863994523049,58,0.0645161290322581,0
"Treatment.of.diarrhea..ORS..RHS.or.increased.fluids.....of.children.under.5...Q2",41.35,42.95,22.4,66.7,20.1521710989164,58,0.0645161290322581,0
"Treatment.of.diarrhea..ORS..RHS.or.increased.fluids.....of.children.under.5...Q3",37.05,40.975,17,72.8,24.5797172481703,58,0.0645161290322581,0
"Treatment.of.diarrhea..ORS..RHS.or.increased.fluids.....of.children.under.5...Q4",39.8,42.675,28.5,62.6,16.4769283140598,58,0.0645161290322581,0
"Treatment.of.diarrhea..ORS..RHS.or.increased.fluids.....of.children.under.5...Q5..highest.",33.95,39.125,20.7,67.9,21.2694420863987,58,0.0645161290322581,0
"Knowledge.of.diarrhea.care....of.mothers...Q1..lowest.",68.9,73.22,66.2,86.5,8.77194391226939,57,0.0806451612903226,0
"Knowledge.of.diarrhea.care....of.mothers...Q2",74.1,76.1,67.4,93.3,10.0630512271378,57,0.0806451612903226,0
"Knowledge.of.diarrhea.care....of.mothers...Q3",71.9,77.08,68.4,94.3,10.7548593668165,57,0.0806451612903226,0
"Knowledge.of.diarrhea.care....of.mothers...Q4",77.1,79.12,69.4,94.8,9.42480769034573,57,0.0806451612903226,0
"Knowledge.of.diarrhea.care....of.mothers...Q5..highest.",81.2,81.76,74.8,94.2,7.79410033294415,57,0.0806451612903226,0
